title,link,summary,category
50 Cent Accidentally Strikes Woman With Microphone at Los Angeles Concert,https://www.rollingstone.com/music/music-news/50-cent-los-angeles-concert-microphone-injury-1234816013/,The attendee was reportedly standing in a production area off-stage when she was hit with the equipment he threw from the stage,Concert Chaos
Say Hey Mayor Carter! Beyoncé Celebrates Honorary Distinction in Santa Clara,https://www.rollingstone.com/music/music-news/beyonce-named-santa-clara-mayor-1234816199/,"""You know today's special because today I am the mayor,"" Beyoncé told the crowd at Levi's Stadium",Bey Area
Diddy Is Featuring Literally Everyone on 'The Love Album: Off the Grid',https://www.rollingstone.com/music/music-news/diddy-announces-love-album-features-justin-bieber-the-weeknd-1234816154/,"The Weeknd, Mary J. Blige, Summer Walker, John Legend, Kehlani, Justin Bieber, and more stars are on the",Era of Love
"Kylie Minogue Amps Up the 'Tension,' Unveils Title Track From New Album",https://www.rollingstone.com/music/music-news/kylie-minogue-tension-new-song-1234815700/,"Tension, featuring the hit ""Padam Padam"" and 13 other songs, is out Sept. 22",Padam's Younger Sister
Doja Cat Reveals New Double Spider Album Art Amid Cover Controversy,https://www.rollingstone.com/music/music-news/doja-cat-scarlet-cover-art-update-1234816038/,Previous cover featured the same spider set to appear on the front of an album by a German hardcore band,Across the Spider-Verse
Miley Cyrus Says Her Label Didn't Believe 'See You Again' Would Be a Hit: 'My Fans Decided Otherwise',https://www.rollingstone.com/music/music-news/miley-cyrus-see-you-again-hit-1234815986/,The track became the singer's first top 10 hit,Just Being Miley
The Road to Beautiful: How Canadian Singer TALK Finds Community and Connection on Tour,https://www.rollingstone.com/music/music-news/the-road-to-beautiful-talk-1234809630/,"During a relaxed stay in Brooklyn, the TikTok sensation shares his story of self-fulfillment, making friends on the road and good bodega food",
Hear Fleetwood Mac's Unreleased Rendition of 'Go Your Own Way' From 'Rumours Live',https://www.rollingstone.com/music/music-news/fleetwood-mac-unreleased-go-your-own-way-rumours-live-1234815907/,"Live album capturing band's August 29, 1977 gig at Los Angeles' the Forum arrives September 8",lonely day
Taylor Swift Announces Eras Tour Concert Film,https://www.rollingstone.com/music/music-news/taylor-swift-eras-tour-concert-film-1234815720/,Taylor Swift|The Eras Tourhits theaters on Oct. 13,Movie Era
Anderson Cooper Was 'Mortified' When Madonna Humped Him Onstage,https://www.rollingstone.com/music/music-news/anderson-cooper-madonna-onstage-humped-spanked-kelly-ripa-1234815863/,"""To this day, I don't know what happened""","Ah, Memories"
"Troye Sivan Heightens the 'Rush' with PinkPantheress, Stray Kids’ Hyunjin Remix",https://www.rollingstone.com/music/music-news/troye-sivan-rush-remix-pinkpantheress-stray-kids-hyunjin-1234815854/,"The original track is the lead single off his upcoming third album,Something to Give Each Other",Summer Send Off
"Oliver Anthony and Joe Rogan Talk Porn, Groceries, and a Wee Bit of 'Rich Men North of Richmond'",https://www.rollingstone.com/music/music-news/oliver-anthony-joe-rogan-podcast-rich-men-north-of-richmond-1234815597/,The viral songwriter does his first major interview with the podcast host,Jibber-Jabber
Nick Carter Faces Third Sexual Assault Lawsuit,https://www.rollingstone.com/music/music-news/nick-carter-alleged-sexual-assault-lawsuit-third-1234815664/,The Backstreet Boys singer successfully moved a countersuit against a second accuser through the court,Crime and Law
Can Anyone Tell Us Why Doja Cat and a German Hardcore Band Have the Same Album Art?,https://www.rollingstone.com/music/music-news/doja-cat-chaver-spider-cover-art-1234815510/,"Artist Dusty Ray created image for both Doja's 'Scarlet' and Chaver's 'Of Gloom' albums, which are also out on the same day",Tangled Web
Drake Reunites With Travis Scott to Perform 'Meltdown' in Vancouver,https://www.rollingstone.com/music/music-news/drake-travis-scott-meltdown-vancouver-1234815384/,Utopiarapper serves as surprise fill-in for 21 Savage on Drake's It's All a Blur Tour stop,astro and the boy
Ellie Goulding's 'Face Is Intact' After Pyrotechnic Struck Her During Performance,https://www.rollingstone.com/music/music-news/ellie-goulding-not-injured-after-firework-festival-incident-1234815399/,"The singer was performing ""Miracle"" at Victorious Festival in Portsmouth, England, when a firework blasted out towards her","Fire, Fire, Fire"
Love 'Space Jam'? Pay for License Before Using the Song or You Might Get Sued,https://www.rollingstone.com/music/music-news/space-jam-copyright-infringement-lawsuit-1234815265/,"Watson Music Group, which says it bought the rights to the Quad City DJ's movie theme, recently sent a notice of infringement to a Minor League Baseball team",Air Use
Jack Harlow Reflects on Fame and Isolation in Picturesque 'Denver' Video,https://www.rollingstone.com/music/music-news/jack-harlow-denver-music-video-watch-1234815350/,The track appears on his recent albumJackman,Jackman
"One Direction Cover Kelly Clarkson, Get Grilled by Simon Cowell in Unseen 'X Factor' Footage",https://www.rollingstone.com/music/music-news/one-direction-unseen-kelly-clarkson-cover-x-factor-watch-1234815339/,The British talent series dropped a new 30-minute video that also features a clip of the boys caring for Louis Tomlinson after his sea urchin scare,1D Forever
The Kills Are Burning Up for Your Love on New Song '103',https://www.rollingstone.com/music/music-news/the-kills-new-song-103-1234815333/,"Alison Mosshart and Jamie Hince share latest single from duo's first new album in seven years,God Games",Hot Stuff
"Japanese Pop Mogul Abused Hundreds of Boys, Investigation Finds",https://www.rollingstone.com/music/music-news/johnny-kitagawa-japan-talent-agent-abuse-1234815131/,Sexual assault allegations against Johnny Kitagawa — who died in 2019 and managed an array of successful boy bands — have been floating around for decades,Reckoning
"Beirut Travels to Remote Norway and Returns With 'Hadsel,' First Album in 4 Years",https://www.rollingstone.com/music/music-news/beirut-new-album-hadsel-1234815196/,"Hear ""So Many Plans"" from indie-folk singer-songwriter Zach Condon's first LP since 2019's acclaimedGallipoli",arctic chill
Coi Leray Name Drops Brands in Glitzy Music Video for 'Isabel Marant',https://www.rollingstone.com/music/music-news/coi-leray-isabel-marant-video-blue-moon-ep-1234814825/,"The single appears on the rapper's new EP,Blue Moon",Fashion Baby
Duran Duran Do the 'Danse Macabre' on Title-Track From New Halloween-Themed Album,https://www.rollingstone.com/music/music-news/duran-duran-new-album-danse-macabre-1234814627/,"The LP will feature three new songs, some reimagined Duran Duran classics, and covers of everyone from Billie Eilish to the Rolling Stones",Spooky Season
"Billie Eilish Brings Out Boygenius, Labrinth at London Show",https://www.rollingstone.com/music/music-news/billie-eilish-boygenius-labrinth-london-show-1234814759/,The surprise guests joined Eilish during her show at London’s Electric Ballroom on Tuesday,Surprise Guests
Doja Cat Takes Down 'Scarlet' Album Announcement Amid Similarities Made With German Metal Band’s,https://www.rollingstone.com/music/music-news/doja-cat-release-date-new-album-scarlet-1234814676/,"Chaver’sOf Gloomcover art also features a spider, and both albums are set to release on September 22",Scarlet Season
Vivek Ramaswamy Agrees to Stop Rapping to Eminem on the Campaign Trail. Thank God,https://www.rollingstone.com/music/music-news/eminem-vivek-ramaswamy-rapping-cease-and-desist-campaign-trail-1234813778/,The GOP presidential hopeful received a cease and desist letter after performing Eminem’s “Lose Yourself” during a stop at the Iowa State Fair,No Politiraps
Tomorrow X Together Announce Album 'The Name Chapter: Freefall',https://www.rollingstone.com/music/music-news/tomorrow-x-together-announce-the-name-chapter-freefall-1234814533/,Group last released their full-length projectSweetearlier this year,New Music Soon
Mitski to Throw 'Double Features' of New Album and Classic Films,https://www.rollingstone.com/music/music-news/mitski-the-land-is-inhospitable-and-so-are-we-listening-party-1234814346/,"Singer released singles  ""Star"" and ""Heaven"" last week",Movies and Music
Róisín Murphy Decides to 'Bow Out' of Trans Health Conversation Following 'Hurtful' Comments,https://www.rollingstone.com/music/music-news/roisin-murphy-addresses-problematic-trans-comments-statement-1234814138/,"A screenshot recently circulated on social media that showed the singer criticizing puberty blockers in the context of what she called ""little mixed up kids""",Long Statement
Sexual Assault Investigation Into Rammstein's Till Lindemann Dropped Over Lack of Evidence,https://www.rollingstone.com/music/music-news/till-lindemann-sexual-assault-claims-prosecutors-drop-investigation-1234814061/,Berlin prosecutors said they were unable to substantiate claims made against the singer earlier this summer,Courts and Crime
50 Cent Postpones Arizona Tour Stop Over 'Dangerous' Triple-Digit Temperatures,https://www.rollingstone.com/music/music-news/50-cent-postpones-phoenix-concert-extreme-heat-concerns-1234814009/,"""116 degrees is dangerous for everyone,"" said the rapper, who was planning on stopping through the city on theFinal Laptour",Heating Up
Sinéad O'Connor's Children and Family Share Appreciation for 'Outpouring of Love' in Statement,https://www.rollingstone.com/music/music-news/sinead-oconnors-family-death-tributes-statement-1234813985/,"""Her family and friends are devastated and have requested privacy at this very difficult time,"" the musician's family shared at the time of her death in July",Thankful Tributes
Paramore Back in the Studio After Hayley Williams Lung Infection,https://www.rollingstone.com/music/music-news/paramore-back-in-the-studio-health-update-1234813954/,Williams gave a health update after being forced to cancel August tour dates,Ain't It Fun
Selena Gomez Reveals She Had Surgery for Broken Hand,https://www.rollingstone.com/music/music-news/selena-gomez-surgery-breaks-hand-1234813945/,The singer recently released her new song “Single Soon”,On the Mend
Geffen Records and BTS Label Hybe Announce Contestants for New Girl Group,https://www.rollingstone.com/music/music-news/hybe-geffen-dream-academy-girl-group-contestants-1234813852/,Auditions for the group are set to air on YouTube starting September 1st,New Crew
Meet 'The Lost Boys': Here's How to Watch the NCT 127 Documentary on Hulu for Free,https://www.rollingstone.com/music/music-news/watch-nct-127-lost-boys-documentary-hulu-stream-free-1234811074/,The new docuseries chronicles the K-pop group's rise to fame while teasing exclusive reveals for their future plans,BEHIND THE SCENES
Adele Stops Show to Defend Fan Bothered by  Security for 'Standing Up' and Singing,https://www.rollingstone.com/music/music-news/adele-stops-show-defends-fan-from-security-1234813677/,"“Can you leave him alone, please? They won’t bother you anymore, darling,"" Adele told the fan. ""You enjoy the show. Leave him alone""",Let Him Sing
Oliver Anthony Is Number One Again on the Hot 100,https://www.rollingstone.com/music/music-news/oliver-anthony-repeats-number-one-billboard-chart-second-week-1234812391/,"""Rich Men North of Richmond"" continues to hold off Morgan Wallen, Luke Combs, and Taylor Swift to keep the Number One spot on the Billboard charts for a second consecutive week",Oliver's Army
Quavo Hits the Gas Amidst the Trees in New '11.11' Video,https://www.rollingstone.com/music/music-news/quavo-11-11-music-video-rocket-power-1234813552/,The emotionally rawRocket Powertrack finds the Migos rapper grieving and celebrating his late bandmate Takeoff,ATV Adventures
Elton John 'In Good Health' After Brief Hospitalization Following Fall at Home,https://www.rollingstone.com/music/music-news/elton-john-hospitalized-fall-home-1234813372/,The 76-year-old musician was discharged Monday after being treated for minor injuries,Rocket Man
Ty Segall Enters the 'Void' on New Song,https://www.rollingstone.com/music/music-news/ty-segall-new-song-void-2024-tour-dates-1234813229/,Prolific garage rocker has also announced a bunch of tour dates for 2024,Far Out
Mannequin Pussy Call Out Religious Hypocrisy in New Single ‘I Got Heaven’,https://www.rollingstone.com/music/music-news/mannequin-pussy-i-got-heaven-song-video-1234813167/,The fierce track is the Philly band’s first release since 2021 EPPerfect,heavenly track
Florence Welch Reveals Recent 'Emergency' Surgery: 'It Saved My Life',https://www.rollingstone.com/music/music-news/florence-welch-emergency-surgery-1234813155/,"Musician didn't offer any details, but said Florence and the Machine hoped to play the last two shows of theirDance Fevertour in early September",Get Well Soon
Shakira Will Receive Video Vanguard Award at 2023 VMAs,https://www.rollingstone.com/music/music-news/shakira-mtv-vmas-2023-video-vanguard-award-1234812712/,She is the first South American artist to be honored with this award,2023 MTV VMAs
Stars of the Lid’s Brian McBride Dead at 53,https://www.rollingstone.com/music/music-news/brian-mcbride-stars-of-the-lid-dead-obituary-1234813005/,The musician also released solo albums and was in the band Bell Gardens,Obituary
Ariana Grande Shares ‘Baby I’ Live Performance From London,https://www.rollingstone.com/music/music-news/ariana-grande-baby-i-live-london-performance-watch-1234813013/,Pop star is celebrating the 10th anniversary ofYours Truly,Feelin' You
Brandon Flowers Nixes New Killers LP: ‘I Don’t Think You’ll See Us Making This Type of Music Any More’,https://www.rollingstone.com/music/music-news/brandon-flowers-nixes-killers-album-next-phase-1234812988/,The frontman says he’s “thinking about the next phase in my life” in an interview withThe Times,'Next Phase'
Watch Taylor Swift Deliver Fan-Favorite ‘Cornelia Street’ in Mexico City,https://www.rollingstone.com/music/music-news/taylor-swift-cornelia-street-live-mexico-city-eras-tour-watch-1234812964/,"The musician also performed “You’re On Your Own, Kid” for the third time during the Eras tour",Get Mystified
Ariana Grande Answers Fans' Questions About ‘Yours Truly’ for 10th Anniversary,https://www.rollingstone.com/music/music-news/ariana-grande-fan-q-and-a-yours-truly-10th-anniversary-watch-1234812892/,"“Proud, eternally grateful, and emotional, bittersweet,” the singer says of the emotions she feels when reflecting on her debut album",Yours Truly Turns 10
Green Day Selling Donald Trump Mugshot 'Ultimate Nimrod' Shirt for Charity,https://www.rollingstone.com/music/music-news/green-day-donald-trump-mugshot-shirts-ultimate-nimrod-charity-maui-fire-1234812729/,The proceeds will help bring food to those affected by the Maui wildfires,Good Riddance
Miley Cyrus Says She Was Unaware of Sinéad O'Connor's 'Fragile Mental State' During 'Wrecking Ball' Dispute,https://www.rollingstone.com/music/music-news/miley-cyrus-sinead-oconnor-wrecking-ball-dispute-revisited-1234812576/,"“God bless Sinéad O’Connor for real, in all seriousness,"" the singer shared, reflecting on O'Connor's criticism of the ""Wrecking Ball"" music video from a decade ago",Hindsight
Jonas Brothers Make Switchfoot's 'The Beautiful Letdown' Their Own on New Cover,https://www.rollingstone.com/music/music-news/jonas-brothers-cover-switchfoot-the-beautiful-letdown-1234812386/,The track is part of a collection of covers celebrating Switchfoot's 20th anniversary re-record of their 2003 album,Not a Letdown
Liam Payne Puts Tour on Hold While Recovering From Kidney Infection,https://www.rollingstone.com/music/music-news/liam-payne-kidney-infection-postpones-south-american-tour-1234812455/,"""It’s something I wouldn’t wish on anyone, and doctors orders are that I now need to rest and recover,"" the singer shared on social media while announcing the cancellation of his South American shows",Health First
SZA Tries and Fails at Love (With Justin Bieber) in New 'Snooze' Video,https://www.rollingstone.com/music/music-news/sza-justin-bieber-snooze-music-video-1234812472/,"The video also stars actors Woody McClain and Young Mazino, as well as herSOScollaborator Benny Blanco",Computer Love?
"Ariana Grande Marks 'Yours Truly' Anniversary With New Live Videos, Mac Miller Tribute",https://www.rollingstone.com/music/music-news/ariana-grande-live-videos-yours-truly-10th-anniversary-1234812408/,"The pop star shared the first of several performance clips, starting with ""Daydreamin'"" and ""Honeymoon Avenue""",'Yours Truly'
"Lil Yachty Continues Hot Streak With Song, EP 'Tesla'",https://www.rollingstone.com/music/music-news/lil-yachty-new-song-ep-tesla-1234812328/,Rapper continues tradition of celebrating his birthday with new music,Birthday Boy
Everybody On Mute: Beyoncé's Sound Drops Out at Arizona 'Renaissance' Tour Show,https://www.rollingstone.com/music/music-news/beyonce-renaissance-tour-arizona-technical-difficulties-1234812323/,"During ""Alien Superstar,"" technical difficulties momentarily derailed the show",Somebody's Getting Fired
Omar Apollo Leaves Home in Search of Healing on New Single 'Ice Slippin',https://www.rollingstone.com/music/music-news/omar-apollo-shares-new-single-ice-slippin-from-new-ep-live-for-me-1234812289/,"The song will appear on Omar Apollo's forthcoming EPLive For Me, out October 6",Icy Indiana
Blackpink Fire Off a Warning Shot With First Song of 2023: Don't Mess With 'the Girls',https://www.rollingstone.com/music/music-news/blackpink-new-song-the-girls-1234812282/,Track for the group's new mobile game marks their first since releasingBorn Pinklast year,"Blackpink's Back, Alright"
Conan Gray Finds 'Freedom' in Recognizing He's Hurt on 'Winner',https://www.rollingstone.com/music/music-news/conan-gray-winner-song-1234811123/,"""You have the nerve to miss me,"" he sings. ""How do I somehow feel guilty?""",⚐⚐⚐
The Killers Return With Synth-Laced Single 'Your Side of Town',https://www.rollingstone.com/music/music-news/the-killers-your-side-of-town-single-1234811541/,The one-off song is the band's first new music of 2023,New Music
Selena Gomez Drops Solo Summer Anthem 'Single Soon',https://www.rollingstone.com/music/music-news/selena-gomez-single-soon-video-1234811950/,"""I wanted to put out a fun little song I wrote a while back that’s perfect for the end of summer,"" the singer shared when first announcing the track",Summertime Fine
Miley Cyrus Looks Back on Her Scrutinized Early Years on 'Used to Be Young',https://www.rollingstone.com/music/music-news/miley-cyrus-drops-used-to-be-young-listen-1234811112/,"""This song is about honoring who we’ve been, loving who we are and celebrating who we will become,"" said Cyrus when reflecting on the new track",No Longer Hannah
Debbie Harry 'Outraged' by Sentencing of Woman Who Fatally Shoved Beloved Vocal Coach,https://www.rollingstone.com/music/music-news/debbie-harry-blondie-sentencing-woman-fatally-shoved-vocal-coach-barbara-gustern-1234812014/,"Harry, a student of vocal coach Barbara Gustern, responded to the sentencing of Lauren Pazienza, who will serve eight years in prison for Gustern's killing",A Coach and Friend
"Polo G Arrested Twice in California, Facing Charges of Kidnapping, Robbery, and Assault",https://www.rollingstone.com/music/music-news/polo-g-arrested-kidnapping-robbery-assault-charges-1234811999/,The rapper was initially arrested by the Los Angeles Police Department alongside his brother Trench Baby before being released and arrested once again by the Burbank Police Department,Crimes and Court
Sexyy Red Is Going Out of Town on 'Hood Hottest Princess' Headlining Tour,https://www.rollingstone.com/music/music-news/sexyy-red-hood-hottest-princess-tour-dates-1234811826/,"The 20-city tour will kick off on October 16 with shows in New York, Detroit, Houston, Los Angeles, and more",Out of Town
'Vile' Comments on 'Mean Girls' Broadway Set Exacerbated Reneé Rapp's Eating Disorder,https://www.rollingstone.com/music/music-news/renee-rapp-mean-girls-mental-health-eating-disorder-comments-1234811720/,"""I still struggle with it, but at least my parents know that I’ve been taken out of environments that were really harmful to my sickness,"" the actress and singer shared in a recent interview",Harmful Haters
"Carlos Santana Shared His Thoughts on Trans People, for Some Reason",https://www.rollingstone.com/music/music-news/carlos-santana-anti-trans-comments-concert-1234811691/,"At a recent show, the musician said he stood with Dave Chappelle and stated ""a woman is a woman and a man is a man""",Not Very Smooth
Ed Sheeran's New Album 'Autumn Variations' Is Arriving Faster Than the Leaves Can Fall,https://www.rollingstone.com/music/music-news/ed-sheeran-aaron-dessner-album-autumn-variations-announcement-1234811579/,"Less than four months after the release of his sixth studio albumSubtract, the singer and songwriter has announced the Aaron Dessner-produced recordAutumn Variations, out September 29",Autumn Is Coming
Prince's Unreleased Gems From 'Diamonds and Pearls' Era to Anchor New Reissue,https://www.rollingstone.com/music/music-news/prince-diamonds-and-perals-reissue-unreleased-tracks-1234811574/,The musician's first album with the New Power Generation will get the super deluxe edition treatment with 47 unreleased tracks,From the Vault
'Survivor' Superfan Sia Nears $1 Million in Contestant Giveaways,https://www.rollingstone.com/music/music-news/sia-survivor-contestant-giveaways-one-million-dollars-1234811571/,The singer has been offering her personal funds to the show's participants since 2016,So Generous
Yungblud Rallies Against Darkness and Brings Revelations to Light in Visceral 'Hated' Video,https://www.rollingstone.com/music/music-news/yungblud-hated-music-video-1234811310/,"""It's a rallying cry and an exposition of the soul,"" the musician shared about the song that recounts a childhood experience with sexual abuse",Brutal Honesty
Andrea Bocelli to Reveal Life and Career in 'Because I Believe' Documentary,https://www.rollingstone.com/music/music-news/andrea-bocelli-because-i-believe-documentary-1234811496/,"The film, directed by Cosima Spender, will go behind the scenes of the singer's success",Inside Story
Hear Roger Waters Reimagine Pink Floyd's 'Time' for 'The Dark Side Of The Moon Redux',https://www.rollingstone.com/music/music-news/roger-waters-time-the-dark-side-of-the-moon-redux-pink-floyd-1234811485/,The musician re-recorded the band's 1973 LP as a solo album,Flying Solo
Watch the First Trailer for Carlos Santana's Documentary,https://www.rollingstone.com/music/music-news/carlos-santana-documentary-carlos-the-santana-journey-trailer-1234811243/,"CARLOSwill premiere in limited theaters on Sept. 23, 24 and 27 before receiving a wider theatrical release on Sept. 29",Exclusive
Dominic Fike Shares Cinematic Video for Weezer Collaboration 'Think Fast',https://www.rollingstone.com/music/music-news/dominic-fike-think-fast-music-video-1234811439/,"The song comes off the singer's recent album,Sunburn",Florida Vibes
Noel Gallagher's First Time Onstage With Oasis: Day Before 'Most Stressful F-cking Day of My Entire Life',https://www.rollingstone.com/music/music-news/noel-gallagher-oasis-first-time-onstage-guitar-standing-up-1234811399/,Gallagher recalled the first time he played the guitar standing up in an exclusive clip of Gibson TV's upcoming “Icons” episode,Exclusive
Woman Who Fatally Shoved 87-Year-Old Broadway Coach Pleads Guilty,https://www.rollingstone.com/music/music-news/barbara-gustern-lauren-pazienza-guilty-plea-fatally-shoved-new-york-1234811312/,Lauren Pazienza pleaded guilty to a first-degree manslaughter charge for pushing Barbara Gustern and will be sentenced to eight years in prison,Crimes And Court
"Alice Cooper Is Worried Being Trans Is a 'Fad,' Spews Debunked Bathroom Predator Myths",https://www.rollingstone.com/music/music-news/alice-cooper-transphobic-statements-kids-gender-identity-bathroom-predator-myths-1234811328/,"The musician also leaned on right-wing, anti-trans scare tactics about “woke” culture in an interview with Stereogum",No More Mr. Nice Guy
"Public Enemy, Ice-T to Headline Free Hip-Hop 50 Show in Washington D.C.",https://www.rollingstone.com/music/music-news/ice-t-public-enemy-hip-hop-50-anniversary-show-dc-1234811084/,"National Celebration of Hip Hop will feature the Sugarhill Gang, Kurtis Blow, Roxanne Shanté, and a DJ Hurricane-led tribute to Beastie Boys",And You Don't Stop
Mitski Looks to the Sky on New Songs 'Star' and 'Heaven',https://www.rollingstone.com/music/music-news/mitski-new-songs-star-heaven-1234810959/,"Both tracks will appear on the singer-songwriter's upcoming LP,The Land Is Inhospitable and So Are We",Galaxy Brain
Priscilla Presley Shares Bittersweet Memory of Her Last Night With Lisa Marie,https://www.rollingstone.com/music/music-news/priscilla-presley-final-memory-lisa-marie-presley-1234811028/,Mother and daughter got to celebrate Austin Butler'sGolden Globewin for Elvis two nights before Lisa Marie's sudden death,Night to Remember
14 Lizzo Dancers Received Separate Settlement Prior to Sexual Harassment Lawsuit,https://www.rollingstone.com/music/music-news/lizzo-dancers-separate-settlement-prior-to-sexual-harassment-lawsuit-1234811029/,"Dancers fromLove, Lizzodocumentary said they didn’t consent to use of intimate footage in the film, per a report fromLos Angeles Times",Lizzo Settlement
Morgan Wade Shuts Down 'Dumb' Kyle Richards Dating Rumors After Steamy Music Video,https://www.rollingstone.com/music/music-news/morgan-wade-kyle-richards-dating-rumors-music-video-shut-down-1234810952/,"The country singer really was just trolling with theReal Housewives of Beverly Hillsstar's appearance in the ""Fall in Love With Me"" music video",Relationship Rumors
Someone Crowdsurfed Their Baby to Flo Rida — We Have So Many Questions,https://www.rollingstone.com/music/music-news/flo-rida-crowdsurfing-baby-festival-appearance-1234810908/,"It's worth mentioning that the whole time he's holding the baby, Flo Rida is sitting on the shoulders of a security guard in the middle of a packed crowd — not on stage",Parenting 101
Eras Tour Security Guard Probably Shouldn't Have Made Viral TikTok About Getting Photos With Taylor Swift,https://www.rollingstone.com/music/music-news/taylor-swift-eras-tour-security-guard-fired-tiktok-1234810906/,Calvin Denker said a private security firm fired him after passing out cards to fans and asking them to take photos of him when Swift was nearby,Clout Consequences
"Usher, Summer Walker, and 21 Savage Are 'Good Good' in New Video",https://www.rollingstone.com/music/music-news/usher-summer-walker-21-savage-good-good-video-1234810684/,Usher shows off his dance moves in the Warren Fu-directed visual,On Good Terms
Anjimile Burns With Fury and Grief on Staggering New Protest Song 'Animal',https://www.rollingstone.com/music/music-news/anjimile-animal-new-protest-song-the-king-album-1234810652/,The Kingtrack was written during the 2020 uprising against police brutality following the murder of George Floyd,Won't Back Down
L'Rain Rocks Out With Her 'Pet Rock' on New Song,https://www.rollingstone.com/music/music-news/lrain-pet-rock-song-video-new-album-i-killed-your-dog-1234810634/,"The celebrated Brooklyn artist also announced her new album,I Killed Your Dog, out in October",Rock and Roll
Taylor Swift's 'Look What You Made Me Do (Taylor's Version)' Debuts in Amazon Series 'Wilderness',https://www.rollingstone.com/music/music-news/taylor-swift-look-what-you-made-me-do-taylors-version-debuts-wilderness-teaser-1234810892/,"The re-recording of the 2017 track from the singer's album ""Reputation"" can be heard for the first time in the teaser for the new thriller series",Reputation
Hear Soccer Mommy Cover Taylor Swift's 'I’m Only Me When I’m With You’,https://www.rollingstone.com/music/music-news/soccer-mommy-taylor-swift-im-only-me-when-im-with-you-cover-1234810830/,"The musician, Sophie Allison, will release a covers EP in September",New Version
"Meet XG, the 'X-Pop' Girl Group That's Here to Stay",https://www.rollingstone.com/music/music-news/xg-x-pop-girl-group-up-next-apple-music-1234810428/,The girls share a peek at theirUp Nextfilm on Apple Music exclusively withRolling Stone,Exclusive
"Noname Announces 'Sundial' Tour, Set to Launch in Chicago",https://www.rollingstone.com/music/music-news/noname-sundial-tour-north-america-1234810666/,"Trek is in support of the rap poet's third album, which received critical acclaim as ""eloquent, furious, funny, cerebral, bristling with rage and revenge""",U.S. Tour
Scooter Braun's Manager Era May Be Ending,https://www.rollingstone.com/music/music-news/scooter-braun-justin-bieber-ariana-grande-1234810563/,"A source close to SB Projects insists Justin Bieber and Ariana Grande are still clients, but Braun is focusing on his role as CEO of HYBE America",Supreme Clientele
"Diddy Reveals He's Dropping His First Solo LP in 17 Years, 'The Love Album: Off the Grid'",https://www.rollingstone.com/music/music-news/diddy-the-love-album-off-the-grid-trailer-1234810548/,"Justin Bieber, Swae Lee, Mary J. Blige, Babyface, French Montana, DJ Khaled, Teyana Taylor, and 21 Savage are featured in the album trailer",Puff Daddy's Back
Kim Kardashian Is Caught in a Web of Pregnancy Horrors in 'American Horror Story: Delicate' Teaser,https://www.rollingstone.com/music/music-news/american-horror-story-delicate-trailer-kim-kardashian-1234810441/,The 12th season of the series will premiere on September 20 featuring Emma Roberts and Cara Delevingne,Delicate Destruction
Big Hit Music Denies 'One-Sided Claims' That Jung Kook's 'Seven' Was Plagiarized,https://www.rollingstone.com/music/music-news/jung-kook-seven-plagiarism-claims-refuted-big-hit-music-1234810246/,"The claims centered around the Latto-assisted song's similarity to ""Time of Mask,"" a song released by Fin.K.L in 2000",Original Material
Watch Guns N' Roses Play a Mean 'Bad Obsession' With Chrissie Hynde on Harmonica,https://www.rollingstone.com/music/music-news/guns-n-roses-bad-obsession-chrissie-hynde-live-1234810306/,The Pretenders leader joined Axl Rose and the band onstage in Boston for the 'Use Your Illusion' track,Badass Collab
LeBron James and His Son Bronny Join Drake for Crowd Walkthrough at L.A. Concert,https://www.rollingstone.com/music/music-news/drake-los-angeles-concert-welcomes-lebron-james-son-bronny-james-1234810313/,"Four weeks ago, Bronny James was released from the hospital after suffering cardiac arrest during a basketball workout",Back on Track
16 Heat-Related Hospitalizations Reported After Snoop Dogg's Houston Show,https://www.rollingstone.com/music/music-news/snoop-dogg-houston-show-leaves-16-hospitalized-for-heat-related-illness-1234810266/,"On Saturday, when the concert was held, temperatures reached 104 degrees",Heating Up
Rihanna and A$AP Rocky’s Second Child Is Born,https://www.rollingstone.com/music/music-news/rihanna-asap-rocky-welcome-second-child-1234809785/,"The couple’s first child, RZA Athelston Mayers, now has a sibling",Baby Number Two
Britney Spears Fairytale Musical ‘Once Upon a One More Time’ Is Leaving Broadway,https://www.rollingstone.com/music/music-news/britney-spears-musical-once-upon-a-one-more-time-sets-broadway-close-1234809729/,"The production, which opened in June, will hold its final performance on September 3",Few More Times
Demi Lovato Breaks With Manager Scooter Braun,https://www.rollingstone.com/music/music-news/demi-lovato-splits-manager-scooter-braun-1234809686/,The pop star is seeking new management after working with Braun's SB Projects for four years,Manager Moves
BTS’ V Is Knocking at Your Door in ‘Blue’ Music Video Teaser,https://www.rollingstone.com/music/music-news/bts-v-teaser-music-video-blue-single-1234809668/,"The visual will arrive on September 13, a week after the singer shares his debut solo albumLayover",Let Me In
Fyre Festival II Tickets Are on Sale Now if You're Interested in Lighting Money on Fire,https://www.rollingstone.com/music/music-news/fyre-festival-ii-tickets-sale-billy-mcfarland-1234809631/,"""It really all started during a seven month stint in solitary confinement,"" fraudster Billy McFarland says of his second attempt at a Caribbean blowout",Round Two
